ky,energy,edge_weight,ZA_expect,ZB_expect
-2.234021442552741821e+00,7.408630755992884342e-01,9.980253775569782881e-01,-1.000000000000001998e+00,-1.000000000000001998e+00
-2.234021442552741821e+00,7.408630755994455308e-01,9.980253775609362332e-01,9.999999999999997780e-01,9.999999999999997780e-01
-2.234021442552741821e+00,7.924176881526144856e-01,9.967512312516301209e-01,9.999999999999990008e-01,-9.999999999999990008e-01
-2.234021442552741821e+00,8.594398347754992340e-01,9.923640906503663484e-01,-9.999999999999990008e-01,9.999999999999990008e-01
-2.199114857512855181e+00,-8.528127276735393281e-01,9.913247518207266573e-01,1.000000000000001110e+00,-1.000000000000001110e+00
-2.199114857512855181e+00,-8.528127276114708666e-01,9.913247495381882768e-01,-9.999999999999994449e-01,9.999999999999994449e-01
-2.199114857512855181e+00,-8.124182396584316290e-01,9.946663983854933111e-01,-9.999999999999993339e-01,-9.999999999999993339e-01
-2.199114857512855181e+00,-6.932146313255103109e-01,9.983639892084965606e-01,9.999999999999982236e-01,9.999999999999982236e-01
-2.199114857512855181e+00,7.631015821673412525e-01,9.970306721875492606e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
-2.199114857512855181e+00,7.631015821682108902e-01,9.970306722104027575e-01,9.999999999999993339e-01,9.999999999999993339e-01
-2.199114857512855181e+00,8.137045160859502912e-01,9.950198555512470566e-01,1.000000000000000222e+00,-1.000000000000000222e+00
-2.199114857512855181e+00,8.786778347846189163e-01,9.879422106972820528e-01,-1.000000000000000666e+00,1.000000000000000666e+00
-2.164208272472968542e+00,-8.711433076689655275e-01,9.868673585627443234e-01,1.000000000000000000e+00,-1.000000000000000000e+00
-2.164208272472968542e+00,-8.711433073340987265e-01,9.868673455963306029e-01,-1.000000000000000666e+00,1.000000000000000666e+00
-2.164208272472968542e+00,-8.318876000937163173e-01,9.920732045168210167e-01,-9.999999999999993339e-01,-9.999999999999993339e-01
-2.164208272472968542e+00,-7.155412936920317879e-01,9.976275323497784120e-01,1.000000000000000888e+00,1.000000000000000888e+00
-2.164208272472968542e+00,7.844692631421600337e-01,9.956102225728499233e-01,-9.999999999999985567e-01,-9.999999999999985567e-01
-2.164208272472968542e+00,7.844692631465806087e-01,9.956102226945275913e-01,1.000000000000000444e+00,1.000000000000000444e+00
-2.164208272472968542e+00,8.340115356931688817e-01,9.924892821195611115e-01,9.999999999999994449e-01,-9.999999999999994449e-01
-2.164208272472968542e+00,8.967018548989474924e-01,9.812580347063556419e-01,-9.999999999999995559e-01,9.999999999999995559e-01
-2.129301687433081902e+00,-8.883170595495495370e-01,9.804674187134330143e-01,1.000000000000000888e+00,-1.000000000000000888e+00
-2.129301687433081902e+00,-8.883170579049601834e-01,9.804673517332920252e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-2.129301687433081902e+00,-8.503265836081097540e-01,9.884314907528179983e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
-2.129301687433081902e+00,-7.370748603361738649e-01,9.966137676133072221e-01,9.999999999999994449e-01,9.999999999999994449e-01
-2.129301687433081902e+00,8.049448745402859595e-01,9.936123156233922504e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
-2.129301687433081902e+00,8.049448745610978673e-01,9.936123162236685236e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.129301687433081902e+00,8.533077486853779536e-01,9.888412048672654553e-01,1.000000000000000666e+00,-1.000000000000000666e+00
-2.129301687433081902e+00,9.134601208740911193e-01,9.712841324406719101e-01,-9.999999999999998890e-01,9.999999999999998890e-01
-2.094395102393195707e+00,-9.043103993101609950e-01,9.714307722245989485e-01,9.999999999999997780e-01,-9.999999999999997780e-01
-2.094395102393195707e+00,-9.043103919452954997e-01,9.714304573496133077e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-2.094395102393195707e+00,-8.677200814143731789e-01,9.834056112896782942e-01,-9.999999999999995559e-01,-9.999999999999995559e-01
-2.094395102393195707e+00,-7.578025404636280493e-01,9.952382457813475636e-01,9.999999999999991118e-01,9.999999999999991118e-01
-2.094395102393195707e+00,8.245077450388181850e-01,9.908416716930326107e-01,-1.000000000000001110e+00,-1.000000000000001110e+00
-2.094395102393195707e+00,8.245077451299662741e-01,9.908416744472696713e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.094395102393195707e+00,8.715615277522171800e-01,9.836477992791404779e-01,1.000000000000000666e+00,-1.000000000000000666e+00
-2.094395102393195707e+00,9.288974197910052633e-01,9.565822054906385485e-01,-1.000000000000000666e+00,1.000000000000000666e+00
-2.059488517353308623e+00,-9.191024230443506360e-01,9.588783486047478544e-01,1.000000000000000222e+00,-1.000000000000000222e+00
-2.059488517353308623e+00,-9.191023929487069921e-01,9.588770025106951866e-01,-1.000000000000000222e+00,1.000000000000000222e+00
-2.059488517353308623e+00,-8.840560788123380531e-01,9.765838277420714197e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
-2.059488517353308623e+00,-7.777128083705817652e-01,9.933970528035288572e-01,1.000000000000000444e+00,1.000000000000000444e+00
-2.059488517353308623e+00,8.431377598492455494e-01,9.870499158320690247e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
-2.059488517353308623e+00,8.431377602217385858e-01,9.870499276206792238e-01,9.999999999999995559e-01,9.999999999999995559e-01
-2.059488517353308623e+00,8.887403188929987596e-01,9.763392691609272811e-01,9.999999999999995559e-01,-9.999999999999995559e-01
-2.059488517353308623e+00,9.429545325524806287e-01,9.351856121341518557e-01,-1.000000000000000666e+00,1.000000000000000666e+00
-2.024581932313422428e+00,-9.326750826824344864e-01,9.417292646956101354e-01,1.000000000000000888e+00,-1.000000000000000888e+00
-2.024581932313422428e+00,-9.326749705132639789e-01,9.417240452907742476e-01,-9.999999999999991118e-01,9.999999999999991118e-01
-2.024581932313422428e+00,-8.993257687643559928e-01,9.674701584799387799e-01,-9.999999999999991118e-01,-9.999999999999991118e-01
-2.024581932313422428e+00,-7.967954345057163268e-01,9.909639662136510152e-01,9.999999999999986677e-01,9.999999999999986677e-01
-2.024581932313422428e+00,8.608153577893892239e-01,9.819245962509766112e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
-2.024581932313422428e+00,8.608153592134378806e-01,9.819246434294295334e-01,1.000000000000000222e+00,1.000000000000000222e+00
-2.024581932313422428e+00,9.048103271203914444e-01,9.661644839037877297e-01,9.999999999999998890e-01,-9.999999999999998890e-01
-1.989675347273535566e+00,-9.450136894646871122e-01,9.187128328261192634e-01,1.000000000000000888e+00,-1.000000000000000888e+00
-1.989675347273535566e+00,-9.450133088570974449e-01,9.186945683097762494e-01,-1.000000000000000444e+00,1.000000000000000444e+00
-1.989675347273535566e+00,-9.135236057031876911e-01,9.554775742455351439e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
-1.989675347273535566e+00,-8.150415153491840092e-01,9.877875525741973695e-01,9.999999999999998890e-01,9.999999999999998890e-01
-1.989675347273535566e+00,8.775215394852765582e-01,9.750765837551538251e-01,-9.999999999999984457e-01,-9.999999999999984457e-01
-1.989675347273535566e+00,8.775215445883729481e-01,9.750767605794162796e-01,9.999999999999998890e-01,9.999999999999998890e-01
-1.989675347273535566e+00,9.197362513394901073e-01,9.521471030187333984e-01,1.000000000000000222e+00,-1.000000000000000222e+00
-1.954768762233648927e+00,-9.266472865164182560e-01,9.399240113323203971e-01,-9.999999999999996669e-01,-9.999999999999996669e-01
-1.954768762233648927e+00,-8.324435006404906634e-01,9.836882701290710074e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.954768762233648927e+00,8.932378805657595899e-01,9.660257192473792331e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.954768762233648927e+00,8.932378977312903645e-01,9.660263404169040502e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.954768762233648927e+00,9.334812368875002875e-01,9.330471915334689337e-01,1.000000000000000666e+00,-1.000000000000000666e+00
-1.919862177193762509e+00,-9.386976794416552750e-01,9.200356206574311635e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
-1.919862177193762509e+00,-8.489952158168686536e-01,9.784556433853318635e-01,1.000000000000001110e+00,1.000000000000001110e+00
-1.919862177193762509e+00,9.079465422109720407e-01,9.541849179318584451e-01,-9.999999999999995559e-01,-9.999999999999995559e-01
-1.919862177193762509e+00,9.079465964522287491e-01,9.541869629636365868e-01,9.999999999999995559e-01,9.999999999999995559e-01
-1.919862177193762509e+00,9.460074380671522620e-01,9.073570745196641862e-01,9.999999999999986677e-01,-9.999999999999986677e-01
-1.884955592153875870e+00,-9.496788135584055546e-01,8.949689555153398368e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.884955592153875870e+00,-8.646918768549112233e-01,9.718455870901728799e-01,9.999999999999992228e-01,9.999999999999992228e-01
-1.884955592153875870e+00,9.216302818817617704e-01,9.388442807774930454e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
-1.884955592153875870e+00,9.216304428975484742e-01,9.388505826379835995e-01,9.999999999999997780e-01,9.999999999999997780e-01
-1.850049007113989230e+00,-8.795300945498999434e-01,9.635780053113903731e-01,1.000000000000000222e+00,1.000000000000000222e+00
-1.850049007113989230e+00,9.342725107411242735e-01,9.191607011533828864e-01,-9.999999999999991118e-01,-9.999999999999991118e-01
-1.850049007113989230e+00,9.342729593969464341e-01,9.191788287193072282e-01,9.999999999999995559e-01,9.999999999999995559e-01
-1.815142422074102591e+00,-8.935078667443127065e-01,9.533349433115063665e-01,9.999999999999996669e-01,9.999999999999996669e-01
-1.815142422074102591e+00,9.458575597305374227e-01,8.941678761466472780e-01,-1.000000000000000666e+00,-1.000000000000000666e+00
-1.815142422074102591e+00,9.458587309710210222e-01,8.942163281898575233e-01,1.000000000000000222e+00,1.000000000000000222e+00
-1.780235837034216173e+00,-9.066245622433443119e-01,9.407599533725463647e-01,1.000000000000000444e+00,1.000000000000000444e+00
-1.745329251994329534e+00,-9.188809125306385273e-01,9.254601586847850392e-01,1.000000000000000444e+00,1.000000000000000444e+00
-1.710422666954442894e+00,-9.302790513491866475e-01,9.070140216553911339e-01,1.000000000000000222e+00,1.000000000000000222e+00
-1.675516081914556255e+00,-9.408226813198166116e-01,8.849901845484822172e-01,9.999999999999997780e-01,9.999999999999997780e-01
1.745329251994329312e+00,-9.455612448573155193e-01,8.839569210730594540e-01,-9.999999999999993339e-01,9.999999999999993339e-01
1.780235837034216395e+00,-9.350084068467033882e-01,9.077703525177498456e-01,-9.999999999999997780e-01,9.999999999999997780e-01
1.815142422074102591e+00,-9.235349815533662188e-01,9.274207273587635747e-01,-1.000000000000000666e+00,1.000000000000000666e+00
1.815142422074102591e+00,9.458576640129349178e-01,8.941721900141161861e-01,1.000000000000000222e+00,-1.000000000000000222e+00
1.815142422074102591e+00,9.458583745562481049e-01,8.942015836946770602e-01,-9.999999999999995559e-01,9.999999999999995559e-01
1.850049007113989674e+00,-9.111369930289181518e-01,9.434543828463901605e-01,-9.999999999999995559e-01,9.999999999999995559e-01
1.850049007113989674e+00,9.342725505521503049e-01,9.191623097474801440e-01,9.999999999999997780e-01,-9.999999999999997780e-01
1.850049007113989674e+00,9.342728225152630017e-01,9.191732982880438385e-01,-1.000000000000000444e+00,1.000000000000000444e+00
1.884955592153875870e+00,-9.445052730570572264e-01,9.053330714175064076e-01,9.999999999999995559e-01,-9.999999999999995559e-01
1.884955592153875870e+00,-8.978124186377298699e-01,9.563994365305642509e-01,-9.999999999999992228e-01,9.999999999999992228e-01
1.884955592153875870e+00,9.216302961189749565e-01,9.388448380322327314e-01,1.000000000000000222e+00,-1.000000000000000222e+00
1.884955592153875870e+00,9.216303936407642672e-01,9.388486549131433989e-01,-1.000000000000000666e+00,1.000000000000000666e+00
1.919862177193762953e+00,-9.331116214451607993e-01,9.279408264583295374e-01,1.000000000000000222e+00,-1.000000000000000222e+00
1.919862177193762953e+00,-8.835610271178095942e-01,9.667416800476870131e-01,-9.999999999999995559e-01,9.999999999999995559e-01
1.919862177193762953e+00,9.079465469895483531e-01,9.541850981101012152e-01,9.999999999999995559e-01,-9.999999999999995559e-01
1.919862177193762953e+00,9.079465798130271770e-01,9.541863356602298119e-01,-9.999999999999994449e-01,9.999999999999994449e-01
1.919862177193762953e+00,9.402633725249308627e-01,9.179457501054515411e-01,-1.000000000000000666e+00,-1.000000000000000666e+00
1.954768762233649149e+00,-9.206653985191404210e-01,9.458552205384131994e-01,1.000000000000000222e+00,-1.000000000000000222e+00
1.954768762233649149e+00,-8.683843656297404179e-01,9.749158719374719784e-01,-9.999999999999995559e-01,9.999999999999995559e-01
1.954768762233649149e+00,8.932378820723149149e-01,9.660257737695258085e-01,9.999999999999996669e-01,-9.999999999999996669e-01
1.954768762233649149e+00,8.932378924504379425e-01,9.660261493302115809e-01,-1.000000000000000000e+00,1.000000000000000000e+00
1.954768762233649149e+00,9.272933840891393054e-01,9.405616801164297103e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
1.989675347273535344e+00,-9.450137274792622666e-01,9.187146568569598548e-01,-9.999999999999995559e-01,-9.999999999999995559e-01
1.989675347273535344e+00,-9.450129703599043918e-01,9.186783214480078730e-01,1.000000000000001554e+00,1.000000000000001554e+00
1.989675347273535344e+00,-9.071638947812330489e-01,9.598568530178217539e-01,9.999999999999998890e-01,-9.999999999999998890e-01
1.989675347273535344e+00,-8.522857874752569618e-01,9.813043320621221977e-01,-9.999999999999987788e-01,9.999999999999987788e-01
1.989675347273535344e+00,8.775215399314116871e-01,9.750765992151262385e-01,1.000000000000000222e+00,-1.000000000000000222e+00
1.989675347273535344e+00,8.775215430137934813e-01,9.750767060229990069e-01,-1.000000000000000000e+00,1.000000000000000000e+00
1.989675347273535344e+00,9.131414062290800215e-01,9.573982959813649440e-01,-9.999999999999990008e-01,-9.999999999999990008e-01
2.024581932313422428e+00,-9.326750939489740766e-01,9.417297888573299414e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
2.024581932313422428e+00,-9.326748717135356914e-01,9.417194466684366549e-01,1.000000000000000444e+00,1.000000000000000444e+00
2.024581932313422428e+00,-8.926073336725792728e-01,9.706509642882920064e-01,1.000000000000000222e+00,-1.000000000000000222e+00
2.024581932313422428e+00,-8.352704726478699104e-01,9.862387117295117189e-01,-1.000000000000002220e+00,1.000000000000002220e+00
2.024581932313422428e+00,8.608153579133842603e-01,9.819246003592296823e-01,9.999999999999997780e-01,-9.999999999999997780e-01
2.024581932313422428e+00,8.608153587727007672e-01,9.819246288287601931e-01,-1.000000000000000444e+00,1.000000000000000444e+00
2.024581932313422428e+00,8.978429598237609444e-01,9.697866098605039120e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
2.059488517353308623e+00,-9.191024260847914240e-01,9.588784845707609694e-01,-1.000000000000000888e+00,-1.000000000000000888e+00
2.059488517353308623e+00,-9.191023667011042342e-01,9.588758281690874519e-01,9.999999999999987788e-01,9.999999999999987788e-01
2.059488517353308623e+00,-8.769989174679976296e-01,9.788549681299391070e-01,1.000000000000000666e+00,-1.000000000000000666e+00
2.059488517353308623e+00,-8.173454266848430017e-01,9.900031147357006844e-01,-9.999999999999994449e-01,9.999999999999994449e-01
2.059488517353308623e+00,8.431377598815433805e-01,9.870499168543359625e-01,1.000000000000000000e+00,-1.000000000000000000e+00
2.059488517353308623e+00,8.431377601060894289e-01,9.870499239608676589e-01,-9.999999999999995559e-01,9.999999999999995559e-01
2.059488517353308623e+00,8.814324226688295960e-01,9.788071912324969315e-01,-9.999999999999994449e-01,-9.999999999999994449e-01
2.094395102393195707e+00,-9.043104000586300595e-01,9.714308042188287695e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
2.094395102393195707e+00,-9.043103855864751406e-01,9.714301854073401632e-01,1.000000000000000888e+00,1.000000000000000888e+00
2.094395102393195707e+00,-8.603448840067509096e-01,9.849984220955748659e-01,1.000000000000000000e+00,-1.000000000000000000e+00
2.094395102393195707e+00,-7.985194581679135872e-01,9.928378433750603138e-01,-9.999999999999996669e-01,9.999999999999996669e-01
2.094395102393195707e+00,8.245077450466878899e-01,9.908416719308422715e-01,9.999999999999994449e-01,-9.999999999999994449e-01
2.094395102393195707e+00,8.245077451015763170e-01,9.908416735894278737e-01,-9.999999999999996669e-01,9.999999999999996669e-01
2.094395102393195707e+00,8.639427559290342451e-01,9.853083758758383048e-01,-9.999999999999996669e-01,-9.999999999999996669e-01
2.129301687433081902e+00,-8.883170597176989203e-01,9.804674255606574684e-01,-9.999999999999976685e-01,-9.999999999999976685e-01
2.129301687433081902e+00,-8.883170564994669061e-01,9.804672944758550113e-01,9.999999999999995559e-01,9.999999999999995559e-01
2.129301687433081902e+00,-8.426545071501473361e-01,9.895277609577163291e-01,9.999999999999977796e-01,-9.999999999999977796e-01
2.129301687433081902e+00,-7.788031400317538822e-01,9.949434794161987616e-01,-1.000000000000000666e+00,1.000000000000000666e+00
2.129301687433081902e+00,8.049448745420764162e-01,9.936123156749923080e-01,9.999999999999997780e-01,-9.999999999999997780e-01
2.129301687433081902e+00,8.049448745545948469e-01,9.936123160360792461e-01,-1.000000000000000444e+00,1.000000000000000444e+00
2.129301687433081902e+00,8.454056311801300128e-01,9.899437701212213669e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
2.129301687433081902e+00,9.472643990128465363e-01,9.402733101661771009e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.164208272472968986e+00,-8.711433077034139716e-01,9.868673598964921023e-01,-9.999999999999997780e-01,-9.999999999999997780e-01
2.164208272472968986e+00,-8.711433070508630694e-01,9.868673346266702007e-01,9.999999999999996669e-01,9.999999999999996669e-01
2.164208272472968986e+00,-8.239400350658913075e-01,9.928129918483059591e-01,1.000000000000000000e+00,-1.000000000000000000e+00
2.164208272472968986e+00,-7.582087601417668576e-01,9.964851459576548054e-01,-1.000000000000000444e+00,1.000000000000000444e+00
2.164208272472968986e+00,7.844692631425382867e-01,9.956102225832631492e-01,1.000000000000000444e+00,-1.000000000000000444e+00
2.164208272472968986e+00,7.844692631451938292e-01,9.956102226563714463e-01,-9.999999999999997780e-01,9.999999999999997780e-01
2.164208272472968986e+00,8.258516927073751290e-01,9.932108588547129413e-01,-9.999999999999990008e-01,-9.999999999999990008e-01
2.164208272472968986e+00,9.327385622840024260e-01,9.621563068663253615e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.199114857512855181e+00,-8.528127276799638556e-01,9.913247520569903326e-01,-9.999999999999980016e-01,-9.999999999999980016e-01
2.199114857512855181e+00,-8.528127275595228651e-01,9.913247476273341352e-01,9.999999999999991118e-01,9.999999999999991118e-01
2.199114857512855181e+00,-8.042165806268767314e-01,9.951553977629576941e-01,1.000000000000001554e+00,-1.000000000000001554e+00
2.199114857512855181e+00,-7.367502654103159632e-01,9.975968240210237870e-01,-9.999999999999984457e-01,9.999999999999984457e-01
2.199114857512855181e+00,7.631015821674148603e-01,9.970306721894955926e-01,9.999999999999997780e-01,-9.999999999999997780e-01
2.199114857512855181e+00,7.631015821679366651e-01,9.970306722032111768e-01,-9.999999999999997780e-01,9.999999999999997780e-01
2.199114857512855181e+00,8.053108419994329248e-01,9.954847057631545093e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
2.199114857512855181e+00,9.166849270814328987e-01,9.763445344641096257e-01,1.000000000000000666e+00,1.000000000000000666e+00
2.234021442552742265e+00,-8.333515106305656728e-01,9.943755515744481244e-01,-9.999999999999990008e-01,-9.999999999999990008e-01
2.234021442552742265e+00,-8.333515106103837056e-01,9.943755508698288725e-01,9.999999999999980016e-01,9.999999999999980016e-01
2.234021442552742265e+00,-7.835019802958562707e-01,9.967958083864356666e-01,9.999999999999998890e-01,-9.999999999999998890e-01
2.234021442552742265e+00,-7.144432023914463192e-01,9.983856016895945595e-01,-9.999999999999996669e-01,9.999999999999996669e-01
2.234021442552742265e+00,7.408630755993025341e-01,9.980253775573120212e-01,1.000000000000000222e+00,-1.000000000000000222e+00
2.234021442552742265e+00,7.408630755993972361e-01,9.980253775596862331e-01,-1.000000000000000444e+00,1.000000000000000444e+00
2.234021442552742265e+00,7.838125009622256556e-01,9.970455659324285458e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
2.234021442552742265e+00,8.991854620115952157e-01,9.854262366844606102e-01,1.000000000000000222e+00,1.000000000000000222e+00
2.268928027592628460e+00,-8.127883785762550772e-01,9.964255678272486705e-01,-1.000000000000002220e+00,-1.000000000000002220e+00
2.268928027592628460e+00,-8.127883785731970789e-01,9.964255677258683219e-01,9.999999999999993339e-01,9.999999999999993339e-01
2.268928027592628460e+00,-7.618166342752510367e-01,9.979230741162099516e-01,9.999999999999996669e-01,-9.999999999999996669e-01
2.268928027592628460e+00,-6.913046562923564897e-01,9.989357422063708247e-01,-9.999999999999988898e-01,9.999999999999988898e-01
2.268928027592628460e+00,7.177755881392198223e-01,9.987106991804224343e-01,1.000000000000000000e+00,-1.000000000000000000e+00
2.268928027592628460e+00,7.177755881392353654e-01,9.987106991807994660e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.268928027592628460e+00,7.613858407676223905e-01,9.981008943341732609e-01,-1.000000000000000222e+00,-1.000000000000000222e+00
2.268928027592628460e+00,8.803146731528188607e-01,9.911653617196510835e-01,9.999999999999993339e-01,9.999999999999993339e-01
2.303834612632514656e+00,-7.911544649122644879e-01,9.977764255679275607e-01,-1.000000000000001110e+00,-1.000000000000001110e+00
2.303834612632514656e+00,-7.911544649118468220e-01,9.977764255547902916e-01,9.999999999999988898e-01,9.999999999999988898e-01
2.303834612632514656e+00,-7.391833366888366230e-01,9.986823848675626669e-01,1.000000000000000888e+00,-1.000000000000000888e+00
2.303834612632514656e+00,-6.673531897186472106e-01,9.993124756392087749e-01,-1.000000000000000888e+00,1.000000000000000888e+00
2.303834612632514656e+00,6.938616020239287696e-01,9.991746596014665638e-01,9.999999999999993339e-01,-9.999999999999993339e-01
2.303834612632514656e+00,6.938616020239312121e-01,9.991746596015220749e-01,-1.000000000000000222e+00,1.000000000000000222e+00
2.303834612632514656e+00,7.380599756907068043e-01,9.988026628916478744e-01,-9.999999999999991118e-01,-9.999999999999991118e-01
2.303834612632514656e+00,8.601411963031079244e-01,9.947408683494920467e-01,1.000000000000000888e+00,1.000000000000000888e+00
2.338741197672401739e+00,-7.684831457295820956e-01,9.986481718025168597e-01,-9.999999999999982236e-01,-9.999999999999982236e-01
2.338741197672401739e+00,-7.684831457295305812e-01,9.986481718009949660e-01,1.000000000000000222e+00,1.000000000000000222e+00
2.338741197672401739e+00,-7.156271016792823403e-01,9.991831130295794061e-01,1.000000000000000444e+00,-1.000000000000000444e+00
2.338741197672401739e+00,-6.426087821335733086e-01,9.995654434298435476e-01,-9.999999999999983347e-01,9.999999999999983347e-01
2.338741197672401739e+00,6.691442787574928275e-01,9.994828653489857828e-01,9.999999999999993339e-01,-9.999999999999993339e-01
2.338741197672401739e+00,6.691442787574932716e-01,9.994828653489933323e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.338741197672401739e+00,7.138641256267659330e-01,9.992608925907238149e-01,-1.000000000000001110e+00,-1.000000000000001110e+00
2.338741197672401739e+00,8.387293280691207054e-01,9.969324026101289427e-01,9.999999999999995559e-01,9.999999999999995559e-01
2.373647782712287935e+00,-7.448098334370774065e-01,9.991982653263209446e-01,-9.999999999999998890e-01,-9.999999999999998890e-01
2.373647782712287935e+00,-7.448098334370720774e-01,9.991982653261636260e-01,9.999999999999998890e-01,9.999999999999998890e-01
2.373647782712287935e+00,-6.911749895770283869e-01,9.995059345610927126e-01,9.999999999999998890e-01,-9.999999999999998890e-01
2.373647782712287935e+00,-6.170927708373945553e-01,9.997317519347886927e-01,-9.999999999999998890e-01,9.999999999999998890e-01
2.373647782712287935e+00,6.436475020548071413e-01,9.996834419806257532e-01,9.999999999999998890e-01,-9.999999999999998890e-01
2.373647782712287935e+00,6.436475020548075854e-01,9.996834419806266414e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.373647782712287935e+00,6.888277518107182029e-01,9.995541743882346841e-01,-9.999999999999986677e-01,-9.999999999999986677e-01
2.373647782712287935e+00,8.161402355479198123e-01,9.982508559571442452e-01,9.999999999999990008e-01,9.999999999999990008e-01
2.408554367752175018e+00,-7.201717498315848287e-01,9.995371052342706397e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
2.408554367752175018e+00,-7.201717498315844956e-01,9.995371052342556517e-01,9.999999999999996669e-01,9.999999999999996669e-01
2.408554367752175018e+00,-6.658559363102246609e-01,9.997090732851772188e-01,1.000000000000000000e+00,-1.000000000000000000e+00
2.408554367752175018e+00,-5.908277941637242181e-01,9.998386164101062956e-01,-9.999999999999994449e-01,9.999999999999994449e-01
2.408554367752175018e+00,6.173959188968556333e-01,9.998110893212471817e-01,9.999999999999997780e-01,-9.999999999999997780e-01
2.408554367752175018e+00,6.173959188968561884e-01,9.998110893212479588e-01,-1.000000000000000444e+00,1.000000000000000444e+00
2.408554367752175018e+00,6.629806697595872489e-01,9.997378047973215498e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
2.408554367752175018e+00,7.924328510356876132e-01,9.990274704661226135e-01,9.999999999999992228e-01,9.999999999999992228e-01
2.443460952792061214e+00,-6.946076951929274212e-01,9.997404349915659516e-01,9.999999999999993339e-01,9.999999999999993339e-01
2.443460952792061214e+00,-6.946076951929267551e-01,9.997404349915679500e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
2.443460952792061214e+00,-6.397005885840957307e-01,9.998336017502611472e-01,1.000000000000000444e+00,-1.000000000000000444e+00
2.443460952792061214e+00,-5.638377374842161727e-01,9.999055986043485778e-01,-9.999999999999992228e-01,9.999999999999992228e-01
2.443460952792061214e+00,5.904149763904874559e-01,9.998903641308016788e-01,9.999999999999996669e-01,-9.999999999999996669e-01
2.443460952792061214e+00,5.904149763904874559e-01,9.998903641308013457e-01,-9.999999999999994449e-01,9.999999999999994449e-01
2.443460952792061214e+00,6.363531426257340584e-01,9.998500336908442421e-01,-9.999999999999992228e-01,-9.999999999999992228e-01
2.443460952792061214e+00,7.676645168549006693e-01,9.994741788501594337e-01,1.000000000000000888e+00,1.000000000000000888e+00
2.478367537831948297e+00,-6.681578262921034073e-01,9.998590286732544907e-01,-1.000000000000000888e+00,-1.000000000000000888e+00
2.478367537831948297e+00,-6.681578262921032962e-01,9.998590286732533805e-01,9.999999999999997780e-01,9.999999999999997780e-01
2.478367537831948297e+00,-6.127411468091698010e-01,9.999078058274893932e-01,1.000000000000000444e+00,-1.000000000000000444e+00
2.478367537831948297e+00,-5.361476824837521082e-01,9.999464581711446920e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.478367537831948297e+00,5.627309529363808682e-01,9.999382952095825505e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.478367537831948297e+00,5.627309529363809792e-01,9.999382952095821064e-01,9.999999999999995559e-01,-9.999999999999995559e-01
2.478367537831948297e+00,6.089759574022398647e-01,9.999168194384576713e-01,-1.000000000000000444e+00,-1.000000000000000444e+00
2.478367537831948297e+00,7.418914431893118833e-01,9.997243810148770393e-01,9.999999999999997780e-01,9.999999999999997780e-01
2.513274122871834493e+00,-6.408634515714872748e-01,9.999260824076527943e-01,-9.999999999999982236e-01,-9.999999999999982236e-01
2.513274122871834493e+00,-6.408634515714868307e-01,9.999260824076556808e-01,1.000000000000000888e+00,1.000000000000000888e+00
2.513274122871834493e+00,-5.850112171953906204e-01,9.999506746262770696e-01,9.999999999999995559e-01,-9.999999999999995559e-01
2.513274122871834493e+00,-5.077838600125019752e-01,9.999706502868680458e-01,-9.999999999999998890e-01,9.999999999999998890e-01
2.513274122871834493e+00,5.343709829358740393e-01,9.999664312683270717e-01,1.000000000000000000e+00,-1.000000000000000000e+00
